Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-January-2015,906.00,934.25,902.00,927.90,925.690824242049633773,550069,29739,509193826.00,156669,28.48,32.25,21.90
28-January-2015,885.10,909.75,885.00,905.85,896.783527012022648600,398082,19173,356993380.00,149781,37.63,24.75,20.75
27-January-2015,890.20,896.90,880.90,888.75,888.779595022065215278,360069,17768,320021980.00,171247,47.56,16.00,-1.45
23-January-2015,890.00,896.90,877.45,886.95,887.543460567076419170,405448,17925,359852721.00,138150,34.07,19.45,-3.05
22-January-2015,905.20,906.95,879.35,884.10,888.948593580195802616,425122,16826,377911604.00,236903,55.73,27.60,-21.10
21-January-2015,904.00,909.20,892.30,904.65,902.922351798675585396,358347,20303,323559516.00,92453,25.80,16.90,0.65
20-January-2015,882.80,903.75,878.60,901.15,893.910622110140875525,397727,20319,355532390.00,102967,25.89,25.15,18.35
19-January-2015,870.00,885.75,859.05,879.85,876.950082742984220196,460462,20417,403802189.00,115616,25.11,26.70,9.85
16-January-2015,861.00,874.05,852.15,869.00,866.335179668826786158,394114,18515,341434823.00,118030,29.95,21.90,8.00
15-January-2015,841.25,870.20,841.10,864.60,857.321925239862552531,574183,22637,492259675.00,235278,40.98,29.10,23.35
14-January-2015,843.10,846.90,831.10,835.05,835.200744788794694425,669183,17722,558902140.00,407411,60.88,15.80,-8.05
13-January-2015,852.75,854.45,840.65,843.05,844.716737011237955151,426946,12635,360648432.00,201483,47.19,13.80,-9.70
12-January-2015,862.50,863.00,842.35,850.55,846.929591577072332845,503008,16807,426012360.00,256599,51.01,20.65,-11.95
9-January-2015,846.15,862.50,845.10,860.45,852.014713974359225411,510671,20043,435099206.00,259031,50.72,17.40,14.30
8-January-2015,859.85,862.95,841.70,842.85,845.689404853557335853,787134,24450,665670884.00,473301,60.13,21.25,-17.00
7-January-2015,838.70,858.80,837.20,855.40,850.732167573772378555,660342,26226,561774181.00,332860,50.41,21.60,16.70
6-January-2015,872.00,872.00,832.10,836.10,848.367163135545435719,975422,39864,827515995.00,469959,48.18,39.90,-35.90
5-January-2015,885.55,890.90,875.30,877.10,882.759665802888183267,328788,19270,290240785.00,124228,37.78,15.60,-8.45
2-January-2015,888.80,896.00,884.00,885.60,889.875522840109647861,260835,9740,232110682.00,118820,45.55,12.00,-3.20
1-January-2015,885.50,892.15,884.20,888.05,887.917958243308787865,181432,7338,161096731.00,97186,53.57,7.95,2.55
